VendorID,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,cbd_congestion_fee,trip_duration,pickup_hour,pickup_day,pickup_dayofweek,is_weekend,is_rush_hour
2,\N,\N,193,193,\N,1.57,10.78,0.0,0.5,2.46,0.0,1.0,14.74,\N,\N,\N,0.0,600.0,18,21,4,0,1
2,\N,\N,193,146,\N,0.9,10.78,0.0,0.5,2.46,0.0,1.0,14.74,\N,\N,\N,0.0,254.0,18,21,4,0,1
2,\N,\N,244,244,\N,1.38,14.78,0.0,0.5,3.26,0.0,1.0,19.54,\N,\N,\N,0.0,480.0,18,21,4,0,1
2,\N,\N,225,37,\N,1.88,15.48,0.0,0.5,3.4,0.0,1.0,20.38,\N,\N,\N,0.0,840.0,18,21,4,0,1
2,\N,\N,97,49,\N,2.46,12.62,0.0,0.5,3.53,0.0,1.0,17.65,\N,\N,\N,0.0,420.0,18,21,4,0,1
2,\N,\N,33,79,\N,3.39,21.29,0.0,0.5,3.94,0.0,1.0,30.23,\N,\N,\N,0.75,1140.0,19,21,4,0,1
6,\N,\N,229,193,\N,3.22,1.45,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,30.0,19,21,4,0,1
2,\N,\N,146,107,\N,3.86,23.54,0.0,0.5,4.28,0.0,1.0,32.82,\N,\N,\N,0.75,960.0,19,21,4,0,1
2,\N,\N,166,142,\N,2.83,21.06,0.0,0.5,5.06,0.0,1.0,30.37,\N,\N,\N,0.0,1080.0,19,21,4,0,1
2,\N,\N,33,181,\N,3.08,19.94,0.0,0.5,3.22,0.0,1.0,24.66,\N,\N,\N,0.0,1200.0,20,21,4,0,0
2,\N,\N,255,145,\N,2.08,13.64,0.0,0.5,3.03,0.0,1.0,18.17,\N,\N,\N,0.0,676.0,22,21,4,0,0
2,\N,\N,42,140,\N,4.27,23.78,0.0,0.5,2.8,0.0,1.0,30.83,\N,\N,\N,0.0,600.0,23,21,4,0,0
6,\N,\N,235,74,\N,3.64,2.9,0.0,0.5,0.0,0.0,0.3,0.0,\N,\N,\N,0.0,18.0,0,22,5,1,0
2,\N,\N,244,41,\N,2.65,23.82,0.0,0.5,5.06,0.0,1.0,30.38,\N,\N,\N,0.0,960.0,0,22,5,1,0
2,\N,\N,255,79,\N,2.73,17.4,0.0,0.5,3.36,0.0,1.0,25.76,\N,\N,\N,0.75,776.0,1,22,5,1,0
2,\N,\N,37,25,\N,3.04,21.26,0.0,0.5,2.0,0.0,1.0,24.76,\N,\N,\N,0.0,1080.0,2,22,5,1,0
2,\N,\N,97,37,\N,2.87,20.22,0.0,0.5,2.17,0.0,1.0,23.89,\N,\N,\N,0.0,840.0,3,22,5,1,0
2,\N,\N,80,145,\N,3.53,24.01,0.0,0.5,0.0,0.0,1.0,25.51,\N,\N,\N,0.0,1080.0,3,22,5,1,0
2,\N,\N,41,239,\N,2.24,14.26,0.0,0.5,5.55,0.0,1.0,24.06,\N,\N,\N,0.0,660.0,8,22,5,1,1
2,\N,\N,116,243,\N,2.42,15.87,0.0,0.5,3.47,0.0,1.0,20.84,\N,\N,\N,0.0,600.0,8,22,5,1,1
2,\N,\N,41,48,\N,3.07,18.17,0.0,0.5,0.0,0.0,1.0,23.17,\N,\N,\N,0.75,960.0,9,22,5,1,1
6,\N,\N,139,38,\N,2.31,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,21.0,9,22,5,1,1
2,\N,\N,243,42,\N,3.63,17.85,0.0,0.5,3.87,0.0,1.0,23.22,\N,\N,\N,0.0,600.0,9,22,5,1,1
2,\N,\N,94,119,\N,2.96,20.01,0.0,0.5,0.0,0.0,1.0,21.51,\N,\N,\N,0.0,1020.0,9,22,5,1,1
2,\N,\N,97,148,\N,3.6,20.78,0.0,0.5,5.16,0.0,1.0,30.94,\N,\N,\N,0.75,960.0,10,22,5,1,1
6,\N,\N,196,197,\N,4.85,2.9,0.0,0.5,0.0,0.0,0.3,17.75,\N,\N,\N,0.0,27.0,10,22,5,1,1
2,\N,\N,33,61,\N,0.0,23.56,0.0,0.5,5.32,0.0,1.0,30.38,\N,\N,\N,0.0,840.0,10,22,5,1,1
2,\N,\N,124,258,\N,0.0,13.3,0.0,0.5,0.0,0.0,1.0,14.8,\N,\N,\N,0.0,1020.0,11,22,5,1,0
2,\N,\N,223,193,\N,2.51,16.58,0.0,0.5,0.0,0.0,1.0,18.08,\N,\N,\N,0.0,960.0,12,22,5,1,0
2,\N,\N,66,4,\N,4.57,22.38,0.0,0.5,5.48,0.0,1.0,32.86,\N,\N,\N,0.75,840.0,13,22,5,1,0
6,\N,\N,56,134,\N,3.2,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,11.0,13,22,5,1,0
2,\N,\N,244,243,\N,2.68,14.13,0.0,0.5,3.13,0.0,1.0,18.76,\N,\N,\N,0.0,600.0,14,22,5,1,0
2,\N,\N,33,195,\N,0.0,15.28,0.0,0.5,1.68,0.0,1.0,18.46,\N,\N,\N,0.0,660.0,15,22,5,1,0
2,\N,\N,66,255,\N,3.81,24.91,0.0,0.5,1.32,0.0,1.0,27.73,\N,\N,\N,0.0,960.0,15,22,5,1,0
2,\N,\N,119,119,\N,0.7,15.0,0.0,0.5,0.0,0.0,1.0,16.5,\N,\N,\N,0.0,300.0,16,22,5,1,1
2,\N,\N,7,146,\N,0.84,12.62,0.0,0.5,1.41,0.0,1.0,15.53,\N,\N,\N,0.0,240.0,18,22,5,1,1
2,\N,\N,25,66,\N,1.24,12.62,0.0,0.5,0.0,0.0,1.0,14.12,\N,\N,\N,0.0,540.0,19,22,5,1,1
2,\N,\N,42,116,\N,1.58,14.78,0.0,0.5,2.44,0.0,1.0,18.72,\N,\N,\N,0.0,720.0,19,22,5,1,1
2,\N,\N,42,42,\N,0.95,13.58,0.0,0.5,2.26,0.0,1.0,17.34,\N,\N,\N,0.0,360.0,20,22,5,1,0
2,\N,\N,179,223,\N,1.5,13.02,0.0,0.5,3.63,0.0,1.0,18.15,\N,\N,\N,0.0,600.0,21,22,5,1,0
6,\N,\N,41,41,\N,0.01,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,2.0,21,22,5,1,0
2,\N,\N,41,42,\N,0.86,13.58,0.0,0.5,3.02,0.0,1.0,18.1,\N,\N,\N,0.0,360.0,21,22,5,1,0
2,\N,\N,41,263,\N,2.65,19.43,0.0,0.5,3.55,0.0,1.0,27.23,\N,\N,\N,0.0,900.0,22,22,5,1,0
2,\N,\N,42,238,\N,2.78,21.53,0.0,0.5,2.58,0.0,1.0,28.36,\N,\N,\N,0.0,840.0,22,22,5,1,0
1,\N,\N,210,165,\N,3.1,19.1,1.0,0.5,4.32,0.0,1.0,25.92,\N,\N,\N,0.0,1114.0,22,22,5,1,0
2,\N,\N,42,24,\N,2.51,21.02,0.0,0.5,4.5,0.0,1.0,27.02,\N,\N,\N,0.0,840.0,22,22,5,1,0
2,\N,\N,168,159,\N,1.8,17.5,0.0,0.5,0.0,0.0,1.0,19.0,\N,\N,\N,0.0,720.0,23,22,5,1,0
2,\N,\N,189,61,\N,1.9,12.59,0.0,0.5,0.0,0.0,1.0,14.09,\N,\N,\N,0.0,720.0,23,22,5,1,0
2,\N,\N,255,87,\N,4.89,26.21,0.0,0.5,2.0,0.0,1.0,33.21,\N,\N,\N,0.75,1027.0,23,22,5,1,0
2,\N,\N,255,225,\N,2.47,18.3,0.0,0.5,0.0,0.0,1.0,19.8,\N,\N,\N,0.0,1080.0,0,23,6,1,0
2,\N,\N,255,17,\N,2.46,15.17,0.0,0.5,1.67,0.0,1.0,18.34,\N,\N,\N,0.0,933.0,0,23,6,1,0
2,\N,\N,256,61,\N,3.59,22.84,0.0,0.5,2.0,0.0,1.0,26.34,\N,\N,\N,0.0,1380.0,0,23,6,1,0
2,\N,\N,256,37,\N,1.65,12.08,0.0,0.5,2.72,0.0,1.0,16.3,\N,\N,\N,0.0,720.0,1,23,6,1,0
2,\N,\N,80,37,\N,1.72,12.71,0.0,0.5,2.84,0.0,1.0,17.05,\N,\N,\N,0.0,660.0,2,23,6,1,0
2,\N,\N,112,125,\N,5.04,24.1,0.0,0.5,3.0,0.0,1.0,32.1,\N,\N,\N,0.75,1020.0,3,23,6,1,0
2,\N,\N,80,82,\N,3.73,26.73,0.0,0.5,5.0,0.0,1.0,33.23,\N,\N,\N,0.0,920.0,4,23,6,1,0
6,\N,\N,39,71,\N,3.59,2.9,0.0,0.5,0.0,0.0,0.3,16.57,\N,\N,\N,0.0,6.0,7,23,6,1,1
2,\N,\N,40,25,\N,0.93,13.02,0.0,0.5,2.9,0.0,1.0,17.42,\N,\N,\N,0.0,360.0,7,23,6,1,1
6,\N,\N,71,39,\N,3.1,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,47.0,8,23,6,1,1
2,\N,\N,78,81,\N,3.45,19.94,0.0,0.5,0.0,0.0,1.0,21.44,\N,\N,\N,0.0,1080.0,8,23,6,1,1
1,\N,\N,166,143,\N,2.5,14.9,0.0,0.5,4.79,0.0,1.0,23.94,\N,\N,\N,0.0,835.0,9,23,6,1,1
6,\N,\N,61,89,\N,3.6,1.45,0.0,0.5,0.0,0.0,0.3,16.59,\N,\N,\N,0.0,39.0,9,23,6,1,1
2,\N,\N,119,152,\N,3.2,18.29,0.0,0.5,0.0,0.0,1.0,19.79,\N,\N,\N,0.0,840.0,9,23,6,1,1
2,\N,\N,51,242,\N,4.29,20.91,0.0,0.5,0.0,0.0,1.0,22.41,\N,\N,\N,0.0,900.0,9,23,6,1,1
2,\N,\N,41,244,\N,2.69,18.24,0.0,0.5,2.96,0.0,1.0,22.7,\N,\N,\N,0.0,780.0,10,23,6,1,1
2,\N,\N,41,239,\N,2.37,16.97,0.0,0.5,4.24,0.0,1.0,25.46,\N,\N,\N,0.0,720.0,10,23,6,1,1
2,\N,\N,166,143,\N,5.11,25.83,0.0,0.5,0.0,0.0,1.0,30.83,\N,\N,\N,0.75,660.0,10,23,6,1,1
2,\N,\N,41,262,\N,2.56,14.13,0.0,0.5,3.68,0.0,1.0,22.06,\N,\N,\N,0.0,660.0,10,23,6,1,1
1,\N,\N,75,162,\N,2.4,14.2,0.0,0.5,3.84,0.0,1.0,23.04,\N,\N,\N,0.75,631.0,11,23,6,1,0
2,\N,\N,116,244,\N,2.38,14.97,0.0,0.5,3.0,0.0,1.0,19.47,\N,\N,\N,0.0,660.0,11,23,6,1,0
2,\N,\N,129,260,\N,1.34,17.6,0.0,0.5,3.82,0.0,1.0,22.92,\N,\N,\N,0.0,480.0,11,23,6,1,0
2,\N,\N,28,134,\N,1.25,15.0,0.0,0.5,0.0,0.0,1.0,16.5,\N,\N,\N,0.0,480.0,12,23,6,1,0
2,\N,\N,152,119,\N,3.3,19.64,0.0,0.5,0.0,0.0,1.0,21.14,\N,\N,\N,0.0,1140.0,12,23,6,1,0
2,\N,\N,41,116,\N,2.07,16.2,0.0,0.5,1.77,0.0,1.0,19.47,\N,\N,\N,0.0,720.0,12,23,6,1,0
6,\N,\N,160,96,\N,1.9,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,32.0,12,23,6,1,0
2,\N,\N,242,51,\N,3.67,20.0,0.0,0.5,0.0,0.0,1.0,21.5,\N,\N,\N,0.0,1200.0,13,23,6,1,0
2,\N,\N,134,28,\N,1.04,15.0,0.0,0.5,0.0,0.0,1.0,16.5,\N,\N,\N,0.0,360.0,14,23,6,1,0
1,\N,\N,166,24,\N,0.7,5.8,0.0,0.5,0.73,0.0,1.0,8.03,\N,\N,\N,0.0,209.0,14,23,6,1,0
2,\N,\N,254,78,\N,3.71,23.0,0.0,0.5,0.0,0.0,1.0,24.5,\N,\N,\N,0.0,1500.0,14,23,6,1,0
2,\N,\N,193,7,\N,2.04,17.73,0.0,0.5,0.0,0.0,1.0,19.23,\N,\N,\N,0.0,960.0,15,23,6,1,0
2,\N,\N,166,74,\N,2.18,18.99,0.0,0.5,4.1,0.0,1.0,24.59,\N,\N,\N,0.0,900.0,15,23,6,1,0
6,\N,\N,62,188,\N,0.85,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,2.0,15,23,6,1,0
1,\N,\N,166,239,\N,1.4,10.0,0.0,0.5,2.14,0.0,1.0,16.39,\N,\N,\N,0.0,542.0,15,23,6,1,0
6,\N,\N,7,7,\N,1.07,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,27.0,16,23,6,1,1
2,\N,\N,61,106,\N,3.14,21.78,0.0,0.5,0.0,0.0,1.0,23.28,\N,\N,\N,0.0,1260.0,19,23,6,1,1
1,\N,\N,74,238,\N,2.2,12.1,0.0,0.5,2.45,0.0,1.0,18.8,\N,\N,\N,0.0,600.0,19,23,6,1,1
2,\N,\N,189,188,\N,1.63,13.16,0.0,0.5,2.2,0.0,1.0,16.86,\N,\N,\N,0.0,660.0,19,23,6,1,1
2,\N,\N,74,166,\N,1.94,17.76,0.0,0.5,1.93,0.0,1.0,21.19,\N,\N,\N,0.0,660.0,19,23,6,1,1
2,\N,\N,41,229,\N,4.66,24.12,0.0,0.5,7.28,0.0,1.0,36.4,\N,\N,\N,0.75,1200.0,21,23,6,1,0
2,\N,\N,244,24,\N,3.27,23.64,0.0,0.5,3.02,0.0,1.0,28.16,\N,\N,\N,0.0,600.0,7,24,0,0,1
2,\N,\N,166,239,\N,1.37,14.38,0.0,0.5,3.73,0.0,1.0,22.36,\N,\N,\N,0.0,360.0,7,24,0,0,1
2,\N,\N,260,260,\N,1.25,16.84,0.0,0.5,3.67,0.0,1.0,22.01,\N,\N,\N,0.0,540.0,7,24,0,0,1
2,\N,\N,116,159,\N,1.71,19.98,0.0,0.5,4.3,0.0,1.0,25.78,\N,\N,\N,0.0,720.0,7,24,0,0,1
2,\N,\N,71,35,\N,0.17,15.2,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,1080.0,8,24,0,0,1
1,\N,\N,41,161,\N,3.8,21.2,0.0,0.5,2.62,0.0,1.0,28.82,\N,\N,\N,0.75,1149.0,8,24,0,0,1
2,\N,\N,130,196,\N,4.31,25.2,0.0,0.5,0.0,0.0,1.0,26.7,\N,\N,\N,0.0,1577.0,8,24,0,0,1
6,\N,\N,81,32,\N,2.12,0.0,0.0,0.5,0.0,0.0,0.3,0.0,\N,\N,\N,0.0,17.0,8,24,0,0,1
2,\N,\N,7,193,\N,0.86,12.08,0.0,0.5,2.72,0.0,1.0,16.3,\N,\N,\N,0.0,300.0,8,24,0,0,1
2,\N,\N,7,193,\N,0.96,10.7,0.0,0.5,2.44,0.0,1.0,14.64,\N,\N,\N,0.0,390.0,8,24,0,0,1
2,\N,\N,7,193,\N,0.78,10.7,0.0,0.5,2.0,0.0,1.0,14.2,\N,\N,\N,0.0,180.0,8,24,0,0,1
2,\N,\N,74,42,\N,1.45,14.38,0.0,0.5,0.0,0.0,1.0,15.88,\N,\N,\N,0.0,660.0,8,24,0,0,1
2,\N,\N,183,254,\N,3.06,19.32,0.0,0.5,0.0,0.0,1.0,20.82,\N,\N,\N,0.0,840.0,8,24,0,0,1
2,\N,\N,7,193,\N,0.85,11.42,0.0,0.5,2.58,0.0,1.0,15.5,\N,\N,\N,0.0,240.0,9,24,0,0,1
2,\N,\N,193,193,\N,1.06,11.44,0.0,0.5,2.59,0.0,1.0,15.53,\N,\N,\N,0.0,300.0,9,24,0,0,1
2,\N,\N,7,233,\N,5.17,25.07,0.0,0.5,0.0,0.0,1.0,30.07,\N,\N,\N,0.75,1680.0,9,24,0,0,1
2,\N,\N,37,61,\N,2.71,15.67,0.0,0.5,0.0,0.0,1.0,17.17,\N,\N,\N,0.0,1080.0,10,24,0,0,1
2,\N,\N,85,89,\N,2.11,15.0,0.0,0.5,0.0,0.0,1.0,16.5,\N,\N,\N,0.0,1380.0,10,24,0,0,1
2,\N,\N,177,71,\N,1.75,15.0,0.0,0.5,0.0,0.0,1.0,16.5,\N,\N,\N,0.0,600.0,10,24,0,0,1
6,\N,\N,225,37,\N,2.0,1.45,0.0,0.5,0.0,0.0,0.3,0.0,\N,\N,\N,0.0,19.0,11,24,0,0,0
2,\N,\N,61,91,\N,5.07,24.59,0.0,0.5,0.0,0.0,1.0,26.09,\N,\N,\N,0.0,1500.0,11,24,0,0,0
6,\N,\N,82,196,\N,1.35,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,16.0,11,24,0,0,0
2,\N,\N,74,140,\N,3.78,20.45,0.0,0.5,2.47,0.0,1.0,27.17,\N,\N,\N,0.0,780.0,11,24,0,0,0
2,\N,\N,168,60,\N,3.19,19.88,0.0,0.5,0.0,0.0,1.0,21.38,\N,\N,\N,0.0,1380.0,11,24,0,0,0
6,\N,\N,252,252,\N,0.76,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,33.0,11,24,0,0,0
2,\N,\N,91,39,\N,1.79,14.35,0.0,0.5,0.0,0.0,1.0,15.85,\N,\N,\N,0.0,900.0,12,24,0,0,0
2,\N,\N,75,151,\N,1.57,12.8,0.0,0.5,2.14,0.0,1.0,16.44,\N,\N,\N,0.0,1020.0,12,24,0,0,0
2,\N,\N,155,35,\N,3.97,19.88,0.0,0.5,0.0,0.0,1.0,21.38,\N,\N,\N,0.0,1380.0,12,24,0,0,0
2,\N,\N,42,239,\N,4.55,27.81,0.0,0.5,6.41,0.0,1.0,38.47,\N,\N,\N,0.0,960.0,12,24,0,0,0
2,\N,\N,95,216,\N,3.12,17.53,0.0,0.5,0.0,0.0,1.0,19.03,\N,\N,\N,0.0,1200.0,13,24,0,0,0
6,\N,\N,95,134,\N,2.12,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,8.0,13,24,0,0,0
2,\N,\N,42,140,\N,4.35,22.74,0.0,0.5,2.0,0.0,1.0,28.99,\N,\N,\N,0.0,1260.0,13,24,0,0,0
2,\N,\N,74,75,\N,1.34,12.38,0.0,0.5,2.78,0.0,1.0,16.66,\N,\N,\N,0.0,720.0,13,24,0,0,0
6,\N,\N,142,239,\N,0.98,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,12.0,13,24,0,0,0
2,\N,\N,42,236,\N,2.7,22.79,0.0,0.5,8.11,0.0,1.0,35.15,\N,\N,\N,0.0,1140.0,14,24,0,0,0
2,\N,\N,41,239,\N,2.87,20.12,0.0,0.5,3.66,0.0,1.0,28.03,\N,\N,\N,0.0,1080.0,14,24,0,0,0
6,\N,\N,41,74,\N,0.62,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,7.0,14,24,0,0,0
2,\N,\N,97,66,\N,1.84,15.77,0.0,0.5,3.45,0.0,1.0,20.72,\N,\N,\N,0.0,1140.0,15,24,0,0,0
2,\N,\N,166,50,\N,4.3,24.1,0.0,0.5,0.0,0.0,1.0,29.1,\N,\N,\N,0.75,1020.0,16,24,0,0,1
2,\N,\N,193,162,\N,3.49,22.06,0.0,0.5,2.71,0.0,1.0,29.77,\N,\N,\N,0.75,840.0,16,24,0,0,1
2,\N,\N,193,193,\N,1.02,11.42,0.0,0.5,0.0,0.0,1.0,12.92,\N,\N,\N,0.0,180.0,16,24,0,0,1
1,\N,\N,74,142,\N,3.7,22.6,2.5,0.5,2.94,0.0,1.0,32.29,\N,\N,\N,0.0,1236.0,16,24,0,0,1
6,\N,\N,88,232,\N,1.69,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,14.0,16,24,0,0,1
2,\N,\N,193,7,\N,0.81,11.42,0.0,0.5,5.17,0.0,1.0,18.09,\N,\N,\N,0.0,300.0,17,24,0,0,1
2,\N,\N,193,145,\N,1.38,13.38,0.0,0.5,1.0,0.0,1.0,15.88,\N,\N,\N,0.0,503.0,17,24,0,0,1
1,\N,\N,74,166,\N,1.9,14.9,2.5,0.5,2.83,0.0,1.0,21.73,\N,\N,\N,0.0,894.0,17,24,0,0,1
2,\N,\N,193,145,\N,1.67,15.56,0.0,0.5,3.41,0.0,1.0,20.47,\N,\N,\N,0.0,360.0,17,24,0,0,1
2,\N,\N,193,145,\N,1.95,18.29,0.0,0.5,3.24,0.0,1.0,23.03,\N,\N,\N,0.0,420.0,17,24,0,0,1
2,\N,\N,193,145,\N,1.69,16.52,0.0,0.5,3.6,0.0,1.0,21.62,\N,\N,\N,0.0,480.0,17,24,0,0,1
2,\N,\N,74,239,\N,3.26,19.35,0.0,0.5,4.29,0.0,1.0,27.89,\N,\N,\N,0.0,1320.0,17,24,0,0,1
2,\N,\N,97,66,\N,1.49,14.71,0.0,0.5,1.62,0.0,1.0,17.83,\N,\N,\N,0.0,420.0,18,24,0,0,1
2,\N,\N,97,106,\N,1.15,13.02,0.0,0.5,2.9,0.0,1.0,17.42,\N,\N,\N,0.0,600.0,18,24,0,0,1
2,\N,\N,97,61,\N,3.24,19.38,0.0,0.5,0.0,0.0,1.0,20.88,\N,\N,\N,0.0,1080.0,18,24,0,0,1
2,\N,\N,193,193,\N,0.9,11.42,0.0,0.5,2.58,0.0,1.0,15.5,\N,\N,\N,0.0,249.0,18,24,0,0,1
2,\N,\N,193,146,\N,0.89,11.77,0.0,0.5,2.65,0.0,1.0,15.92,\N,\N,\N,0.0,239.0,18,24,0,0,1
2,\N,\N,152,152,\N,1.34,13.58,0.0,0.5,2.56,0.0,1.0,17.64,\N,\N,\N,0.0,540.0,19,24,0,0,1
2,\N,\N,43,116,\N,3.17,21.81,0.0,0.5,2.33,0.0,1.0,25.64,\N,\N,\N,0.0,900.0,19,24,0,0,1
2,\N,\N,42,42,\N,0.55,13.58,0.0,0.5,3.02,0.0,1.0,18.1,\N,\N,\N,0.0,180.0,20,24,0,0,0
2,\N,\N,41,263,\N,1.77,13.58,0.0,0.5,3.57,0.0,1.0,21.4,\N,\N,\N,0.0,480.0,21,24,0,0,0
2,\N,\N,92,16,\N,3.71,19.95,0.0,0.5,0.0,0.0,1.0,21.45,\N,\N,\N,0.0,1200.0,21,24,0,0,0
2,\N,\N,166,239,\N,2.84,13.66,0.0,0.5,3.58,0.0,1.0,21.49,\N,\N,\N,0.0,1020.0,22,24,0,0,0
2,\N,\N,166,75,\N,1.71,13.58,0.0,0.5,3.02,0.0,1.0,18.1,\N,\N,\N,0.0,480.0,0,25,1,0,0
2,\N,\N,244,151,\N,3.6,18.85,0.0,0.5,3.05,0.0,1.0,23.4,\N,\N,\N,0.0,780.0,1,25,1,0,0
2,\N,\N,75,50,\N,4.51,27.07,0.0,0.5,6.41,0.0,1.0,38.48,\N,\N,\N,0.75,960.0,7,25,1,0,1
2,\N,\N,116,159,\N,1.62,20.0,0.0,0.5,4.3,0.0,1.0,25.8,\N,\N,\N,0.0,660.0,7,25,1,0,1
2,\N,\N,75,75,\N,1.2,12.0,0.0,0.5,0.0,0.0,1.0,13.5,\N,\N,\N,0.0,780.0,7,25,1,0,1
2,\N,\N,42,159,\N,1.24,19.74,0.0,0.5,2.12,0.0,1.0,23.36,\N,\N,\N,0.0,840.0,7,25,1,0,1
6,\N,\N,71,61,\N,1.38,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,7.0,8,25,1,0,1
6,\N,\N,188,177,\N,2.08,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,22.0,8,25,1,0,1
2,\N,\N,95,92,\N,4.9,27.65,0.0,0.5,0.0,0.0,1.0,29.15,\N,\N,\N,0.0,1200.0,8,25,1,0,1
6,\N,\N,51,51,\N,0.89,1.45,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,10.0,8,25,1,0,1
2,\N,\N,7,193,\N,0.78,10.7,0.0,0.5,2.0,0.0,1.0,14.2,\N,\N,\N,0.0,180.0,8,25,1,0,1
6,\N,\N,50,261,\N,4.52,2.9,0.0,0.5,0.0,0.0,0.3,20.28,\N,\N,\N,0.0,23.0,8,25,1,0,1
2,\N,\N,69,244,\N,2.86,20.85,0.0,0.5,0.0,0.0,1.0,22.35,\N,\N,\N,0.0,1080.0,9,25,1,0,1
2,\N,\N,91,35,\N,1.55,18.19,0.0,0.5,0.0,0.0,1.0,19.69,\N,\N,\N,0.0,900.0,9,25,1,0,1
2,\N,\N,74,159,\N,1.87,17.79,0.0,0.5,0.96,0.0,1.0,20.25,\N,\N,\N,0.0,1020.0,9,25,1,0,1
6,\N,\N,51,242,\N,3.14,2.9,0.0,0.5,0.0,0.0,0.3,0.0,\N,\N,\N,0.0,28.0,9,25,1,0,1
2,\N,\N,7,193,\N,0.78,11.42,0.0,0.5,5.17,0.0,1.0,18.09,\N,\N,\N,0.0,180.0,9,25,1,0,1
2,\N,\N,166,143,\N,4.87,27.96,0.0,0.5,0.0,0.0,1.0,32.96,\N,\N,\N,0.75,900.0,9,25,1,0,1
2,\N,\N,42,74,\N,1.95,12.0,0.0,0.5,0.0,0.0,1.0,13.5,\N,\N,\N,0.0,720.0,10,25,1,0,1
6,\N,\N,39,39,\N,0.45,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,45.0,10,25,1,0,1
6,\N,\N,39,39,\N,1.02,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,3.0,10,25,1,0,1
2,\N,\N,41,151,\N,2.21,16.47,0.0,0.5,2.7,0.0,1.0,20.67,\N,\N,\N,0.0,720.0,10,25,1,0,1
2,\N,\N,20,51,\N,3.94,25.61,0.0,0.5,0.0,0.0,1.0,27.11,\N,\N,\N,0.0,1140.0,10,25,1,0,1
2,\N,\N,75,143,\N,2.84,18.81,0.0,0.5,4.61,0.0,1.0,27.67,\N,\N,\N,0.0,1080.0,10,25,1,0,1
2,\N,\N,177,91,\N,3.03,18.08,0.0,0.5,0.0,0.0,1.0,19.58,\N,\N,\N,0.0,960.0,10,25,1,0,1
2,\N,\N,152,238,\N,1.91,12.75,0.0,0.5,0.0,0.0,1.0,17.0,\N,\N,\N,0.0,600.0,10,25,1,0,1
2,\N,\N,17,49,\N,0.9,11.25,0.0,0.5,2.93,0.0,1.0,15.68,\N,\N,\N,0.0,540.0,11,25,1,0,0
2,\N,\N,85,39,\N,4.53,19.32,0.0,0.5,0.0,0.0,1.0,20.82,\N,\N,\N,0.0,1200.0,11,25,1,0,0
2,\N,\N,169,119,\N,0.74,15.0,0.0,0.5,0.0,0.0,1.0,16.5,\N,\N,\N,0.0,480.0,11,25,1,0,0
2,\N,\N,183,31,\N,3.44,25.14,0.0,0.5,5.33,0.0,1.0,31.97,\N,\N,\N,0.0,1020.0,11,25,1,0,0
6,\N,\N,174,18,\N,1.7,2.9,0.0,0.5,0.0,0.0,0.3,25.0,\N,\N,\N,0.0,13.0,12,25,1,0,0
6,\N,\N,76,71,\N,3.92,2.9,0.0,0.5,0.0,0.0,0.3,22.43,\N,\N,\N,0.0,40.0,12,25,1,0,0
6,\N,\N,143,75,\N,3.25,1.45,0.0,0.5,0.0,0.0,0.3,19.09,\N,\N,\N,0.0,4.0,12,25,1,0,0
6,\N,\N,7,7,\N,0.7,2.9,0.0,0.5,0.0,0.0,0.3,16.0,\N,\N,\N,0.0,6.0,12,25,1,0,0
2,\N,\N,75,43,\N,0.66,12.0,0.0,0.5,0.0,0.0,1.0,13.5,\N,\N,\N,0.0,540.0,12,25,1,0,0
2,\N,\N,74,42,\N,1.87,12.0,0.0,0.5,0.0,0.0,1.0,13.5,\N,\N,\N,0.0,780.0,12,25,1,0,0
